run_id,run_threshold,used_dim_red_weights,used_training_weights,cid,pid,activity,sample_activity_score,validation_weight,cid_only_predict_proba,pid_only_predict_proba,combined_predict_proba
2,0.03,False,False,644241,P08183,1,0.4393433652530781,0.9330682571239232,0.11888712644577026,0.8182180523872375,0.5413833856582642
2,0.03,False,False,644241,P08684,1,0.34467502983380394,0.45085045283852443,0.11888712644577026,0.9067118763923645,0.48879146575927734
2,0.03,False,False,644241,Q9Y6L6,1,0.5665484167652082,0.32582284073337753,0.11888712644577026,0.6940748691558838,0.4185537099838257
2,0.03,False,False,644241,P00519,1,0.3883440739702997,0.9279876297768942,0.11888712644577026,0.10562511533498764,0.05358050391077995
2,0.03,False,False,5279,Q9NRP7,1,0.08274078862314149,0.9931521979235697,0.018152885138988495,0.09172045439481735,0.020304158329963684
2,0.03,False,False,2995,P08183,1,0.6318052738336712,0.9692953390766512,0.5050549507141113,0.8182180523872375,0.951514482498169
2,0.03,False,False,2995,Q63380,1,0.5720853858784893,0.2705986304395847,0.5050549507141113,0.12634935975074768,0.5017402768135071
2,0.03,False,False,2995,O75751,1,0.7339901477832513,0.4037994256682129,0.5050549507141113,0.7290218472480774,0.7837194800376892
2,0.03,False,False,2995,P28335,1,0.8668805132317563,0.3991605920035344,0.5050549507141113,0.38656845688819885,0.8019773960113525
2,0.03,False,False,2995,Q9H015,1,0.4482758620689655,0.3046167439805611,0.5050549507141113,0.8899135589599609,0.8757858872413635
2,0.03,False,False,4633,P35498,1,0.2296227293898463,0.1855533465871438,0.15025271475315094,0.1389075368642807,0.21885648369789124
2,0.03,False,False,2351,P08183,1,0.5882913165266106,0.2694941462337089,0.33824965357780457,0.8182180523872375,0.9139416813850403
2,0.03,False,False,2351,Q12809,1,0.7777777777777777,0.4250055224210294,0.33824965357780457,0.3452426791191101,0.5327243804931641
2,0.03,False,False,2351,P54750,1,0.4373706004140785,0.36381709741550694,0.33824965357780457,0.044235266745090485,0.10923481732606888
2,0.03,False,False,2858522,O75385,1,0.07407407407407396,0.12326043737574553,0.6396656036376953,0.07557526230812073,0.22418902814388275
2,0.03,False,False,2858522,NP_002741,1,0.5,0.07223326706428099,0.6396656036376953,0.2835513949394226,0.2485448122024536
