cid,pid,latent_prob_delta_ratio,latent_prob_neg,latent_prob_pos,latent_prob_delta
938,AAB59829,0.9893891947519324,0.5660602204722097,0.5720986113249938,0.006038390852784126
938,P9WFX0,0.9893891947519324,0.5660602204722097,0.5720986113249938,0.006038390852784126
938,P09622,0.9893891947519324,0.5660602204722097,0.5720986113249938,0.006038390852784126
938,P50591,0.9893891947519324,0.5660602204722097,0.5720986113249938,0.006038390852784126
938,Q8TDS4,0.9893891947519324,0.5660602204722097,0.5720986113249938,0.006038390852784126
938,O94956,0.9893891947519324,0.5660602204722097,0.5720986113249938,0.006038390852784126
938,P53985,0.9893891947519324,0.5660602204722097,0.5720986113249938,0.006038390852784126
938,P0AF67,0.9893891947519324,0.5660602204722097,0.5720986113249938,0.006038390852784126
938,P11411,0.9893891947519324,0.5660602204722097,0.5720986113249938,0.006038390852784126
938,P98170,0.9893891947519324,0.5660602204722097,0.5720986113249938,0.006038390852784126
938,P49407,0.9893891947519324,0.5660602204722097,0.5720986113249938,0.006038390852784126
938,AAG02439,0.9893891947519324,0.5660602204722097,0.5720986113249938,0.006038390852784126
938,ACA62796,0.9893891947519324,0.5660602204722097,0.5720986113249938,0.006038390852784126
938,P11021,0.9893891947519324,0.5660602204722097,0.5720986113249938,0.006038390852784126
938,P08659,0.9893891947519324,0.5660602204722097,0.5720986113249938,0.006038390852784126
938,Q8NCG7,0.9893891947519324,0.5660602204722097,0.5720986113249938,0.006038390852784126
938,YP_001085402,0.9893891947519324,0.5660602204722097,0.5720986113249938,0.006038390852784126
938,2ISV_A,0.9893891947519324,0.5660602204722097,0.5720986113249938,0.006038390852784126
938,P31323,0.9893891947519324,0.5660602204722097,0.5720986113249938,0.006038390852784126
938,O75884,0.9893891947519324,0.5660602204722097,0.5720986113249938,0.006038390852784126
1986,AAB59829,0.9503040005752844,0.2871744990649155,0.2732490937908372,0.013925405274078262
1986,O75884,0.9503040005752844,0.2871744990649155,0.2732490937908372,0.013925405274078262
1986,AAA51985,0.9503040005752844,0.2871744990649155,0.2732490937908372,0.013925405274078262
1986,ABC47431,0.9503040005752844,0.2871744990649155,0.2732490937908372,0.013925405274078262
1986,AAG29538,0.9503040005752844,0.2871744990649155,0.2732490937908372,0.013925405274078262
1986,O15455,0.9503040005752844,0.2871744990649155,0.2732490937908372,0.013925405274078262
1986,1YDA_A,0.9503040005752844,0.2871744990649155,0.2732490937908372,0.013925405274078262
1986,P29972,0.9503040005752844,0.2871744990649155,0.2732490937908372,0.013925405274078262
1986,CAA96025,0.9503040005752844,0.2871744990649155,0.2732490937908372,0.013925405274078262
1986,Q8N1Q1,0.9503040005752844,0.2871744990649155,0.2732490937908372,0.013925405274078262
1986,P40881,0.9503040005752844,0.2871744990649155,0.2732490937908372,0.013925405274078262
1986,CAA84846,0.9503040005752844,0.2871744990649155,0.2732490937908372,0.013925405274078262
1986,P22748,0.9503040005752844,0.2871744990649155,0.2732490937908372,0.013925405274078262
1986,P07451,0.9503040005752844,0.2871744990649155,0.2732490937908372,0.013925405274078262
1986,CAQ07474,0.9503040005752844,0.2871744990649155,0.2732490937908372,0.013925405274078262
1986,Q02499,0.9503040005752844,0.2871744990649155,0.2732490937908372,0.013925405274078262
1986,Q50565,0.9503040005752844,0.2871744990649155,0.2732490937908372,0.013925405274078262
1986,Q9VTU8,0.9503040005752844,0.2871744990649155,0.2732490937908372,0.013925405274078262
1986,Q9Y2D0,0.9503040005752844,0.2871744990649155,0.2732490937908372,0.013925405274078262
1986,Q31FD6,0.9503040005752844,0.2871744990649155,0.2732490937908372,0.013925405274078262
1986,P23280,0.9503040005752844,0.2871744990649155,0.2732490937908372,0.013925405274078262
1986,EMB09144,0.9503040005752844,0.2871744990649155,0.2732490937908372,0.013925405274078262
1986,YP_815859,0.9503040005752844,0.2871744990649155,0.2732490937908372,0.013925405274078262
1986,Q4U2R8,0.9503040005752844,0.2871744990649155,0.2732490937908372,0.013925405274078262
1986,P35218,0.9503040005752844,0.2871744990649155,0.2732490937908372,0.013925405274078262
1986,O75493,0.9503040005752844,0.2871744990649155,0.2732490937908372,0.013925405274078262
1986,AAA51534,0.9503040005752844,0.2871744990649155,0.2732490937908372,0.013925405274078262
1986,3R16_A,0.9503040005752844,0.2871744990649155,0.2732490937908372,0.013925405274078262
1986,P00918,0.9503040005752844,0.2871744990649155,0.2732490937908372,0.013925405274078262
1986,ABJ55414,0.9503040005752844,0.2871744990649155,0.2732490937908372,0.013925405274078262
1986,BAC78638,0.9503040005752844,0.2871744990649155,0.2732490937908372,0.013925405274078262
1986,P52209,0.9503040005752844,0.2871744990649155,0.2732490937908372,0.013925405274078262
1986,P00915,0.9503040005752844,0.2871744990649155,0.2732490937908372,0.013925405274078262
1986,AAD17299,0.9503040005752844,0.2871744990649155,0.2732490937908372,0.013925405274078262
1986,Q9F4F7,0.9503040005752844,0.2871744990649155,0.2732490937908372,0.013925405274078262
1986,CCE37082,0.9503040005752844,0.2871744990649155,0.2732490937908372,0.013925405274078262
1986,3DBU_A,0.9503040005752844,0.2871744990649155,0.2732490937908372,0.013925405274078262
37542,AAB59829,0.9241349642118736,0.36810259753814967,0.3411970750167093,0.02690552252144035
37542,CAA96025,0.9241349642118736,0.36810259753814967,0.3411970750167093,0.02690552252144035
37542,YP_815859,0.9241349642118736,0.36810259753814967,0.3411970750167093,0.02690552252144035
37542,Q9F4F7,0.9241349642118736,0.36810259753814967,0.3411970750167093,0.02690552252144035
37542,BAC78637,0.9241349642118736,0.36810259753814967,0.3411970750167093,0.02690552252144035
37542,AAA60529,0.9241349642118736,0.36810259753814967,0.3411970750167093,0.02690552252144035
37542,Q05DJ8,0.9241349642118736,0.36810259753814967,0.3411970750167093,0.02690552252144035
37542,Q99VQ4,0.9241349642118736,0.36810259753814967,0.3411970750167093,0.02690552252144035
37542,1DE9_A,0.9241349642118736,0.36810259753814967,0.3411970750167093,0.02690552252144035
37542,EDT84149,0.9241349642118736,0.36810259753814967,0.3411970750167093,0.02690552252144035
37542,NP_988635,0.9241349642118736,0.36810259753814967,0.3411970750167093,0.02690552252144035
445580,AAB59829,0.9442674838711423,0.566034829974836,0.5353435361965259,0.030691293778310147
445580,Q9F4F7,0.9442674838711423,0.566034829974836,0.5353435361965259,0.030691293778310147
445580,Q8TDS5,0.9442674838711423,0.566034829974836,0.5353435361965259,0.030691293778310147
445580,P48443,0.9442674838711423,0.566034829974836,0.5353435361965259,0.030691293778310147
445580,P28702,0.9442674838711423,0.566034829974836,0.5353435361965259,0.030691293778310147
445580,P19793,0.9442674838711423,0.566034829974836,0.5353435361965259,0.030691293778310147
