run_id,run_threshold,used_dim_red_weights,used_training_weights,cid,pid,activity,sample_activity_score,validation_weight,cid_only_predict_proba,pid_only_predict_proba,combined_predict_proba
3,0.07,True,False,644241,P08183,1,0.4393433652530781,0.9562624254473161,0.16164438426494598,0.8165563941001892,0.5384420156478882
3,0.07,True,False,644241,P08684,1,0.34467502983380394,0.4601281201678816,0.16164438426494598,0.9058803915977478,0.569498598575592
3,0.07,True,False,644241,Q9Y6L6,1,0.5665484167652082,0.30881378396288933,0.16164438426494598,0.698980987071991,0.37290194630622864
3,0.07,True,False,644241,P00519,1,0.3883440739702997,0.9458802739120831,0.16164438426494598,0.11396000534296036,0.07986342906951904
3,0.07,True,False,5279,Q9NRP7,1,0.08274078862314149,0.9918268168765186,0.04734930768609047,0.1341913640499115,0.06436554342508316
3,0.07,True,False,2995,P08183,1,0.6318052738336712,0.9737132759001547,0.5115756988525391,0.8165563941001892,0.9474995732307434
3,0.07,True,False,2995,Q63380,1,0.5720853858784893,0.2504970178926441,0.5115756988525391,0.12386883795261383,0.5138327479362488
3,0.07,True,False,2995,O75751,1,0.7339901477832513,0.3739783521095648,0.5115756988525391,0.7259093523025513,0.8159135580062866
3,0.07,True,False,2995,P28335,1,0.8668805132317563,0.3797216699801193,0.5115756988525391,0.3941156566143036,0.7876977920532227
3,0.07,True,False,2995,Q9H015,1,0.4482758620689655,0.2876076872100729,0.5115756988525391,0.9241997599601746,0.9071065783500671
3,0.07,True,False,4633,P35498,1,0.2296227293898463,0.24121935056328694,0.1861030012369156,0.17281241714954376,0.3268226385116577
3,0.07,True,False,2351,P08183,1,0.5882913165266106,0.228407333775127,0.3474922180175781,0.8165563941001892,0.9029651880264282
3,0.07,True,False,2351,Q12809,1,0.7777777777777777,0.37000220896841174,0.3474922180175781,0.3592342138290405,0.5157536268234253
3,0.07,True,False,2351,P54750,1,0.4373706004140785,0.3492379058979457,0.3474922180175781,0.3957461714744568,0.36048054695129395
3,0.07,True,False,2858522,O75385,1,0.07407407407407396,0.1641263529931522,0.547523558139801,0.11160098016262054,0.2224951684474945
3,0.07,True,False,2858522,NP_002741,1,0.5,0.08217362491716368,0.547523558139801,0.30995842814445496,0.2640758752822876
3,0.07,True,False,2858522,Q96Q40,1,0.06666666666666665,0.10183344378175392,0.547523558139801,0.20238474011421204,0.31678521633148193
3,0.07,True,False,2858522,NP_001014833,1,0.3999999999999999,0.10492599955820632,0.547523558139801,0.29089054465293884,0.26386839151382446
3,0.07,True,False,2858522,CAI14764,1,0.30000000000000004,0.08637066489949194,0.547523558139801,0.5189642906188965,0.34403854608535767
3,0.07,True,False,11626560,P08183,1,0.2704859335038363,0.8751932847360283,0.06016877293586731,0.8165563941001892,0.5921944379806519
3,0.07,True,False,11626560,P08684,1,0.1758175980845622,0.21228186436933952,0.06016877293586731,0.9058803915977478,0.6936172842979431
3,0.07,True,False,11626560,Q9UM73,1,0.16650197628458496,0.8162138281422575,0.06016877293586731,0.07891470938920975,0.05741585046052933
3,0.07,True,False,2170,P35348,1,0.8145161290322579,0.5120388778440468,0.3362766206264496,0.4918682277202606,0.9104599356651306
3,0.07,True,False,2170,Q01959,1,0.6570866141732283,0.2895957587806494,0.3362766206264496,0.3029649555683136,0.6620965600013733
3,0.07,True,False,2170,1QCY_A,1,0.7858974358974358,0.7503865694720565,0.3362766206264496,0.43106237053871155,0.4736546277999878
3,0.07,True,False,2170,P21728,1,0.7590909090909093,0.5323613872321625,0.3362766206264496,0.37202712893486023,0.7028936147689819
3,0.07,True,False,2170,ACA62796,1,0.8389867841409693,0.6746189529489728,0.3362766206264496,0.5074748396873474,0.7004526853561401
3,0.07,True,False,2170,CAA97545,1,0.668181818181818,0.8301303291362934,0.3362766206264496,0.3278731107711792,0.35117629170417786
3,0.07,True,False,2170,P35462,1,0.6570175438596491,0.45129224652087474,0.3362766206264496,0.26762303709983826,0.805298924446106
3,0.07,True,False,2170,P28335,1,0.7686046511627906,0.3627126132096311,0.3362766206264496,0.3941156566143036,0.7784856557846069
3,0.07,True,False,2170,O75884,1,0.4409090909090909,0.7718135630660482,0.3362766206264496,0.8909850120544434,0.8401070237159729
