run_id,run_threshold,used_dim_red_weights,used_training_weights,cid,pid,activity,sample_activity_score,validation_weight,cid_only_predict_proba,pid_only_predict_proba,combined_predict_proba
0,0.02,True,False,644241,P08183,1,0.4393433652530781,0.9435003310527478,0.12947577238082886,0.8168755769729614,0.6127416491508484
0,0.02,True,False,644241,P08684,1,0.34467502983380394,0.4700949017876848,0.12947577238082886,0.9083701968193054,0.5492586493492126
0,0.02,True,False,644241,Q9Y6L6,1,0.5665484167652082,0.32178327080114766,0.12947577238082886,0.6999121308326721,0.3910696804523468
0,0.02,True,False,644241,P00519,1,0.3883440739702997,0.9359964687706908,0.12947577238082886,0.0980416014790535,0.03905889764428139
0,0.02,True,False,5279,Q9NRP7,1,0.08274078862314149,0.9927168395497683,0.013978530652821064,0.0828065425157547,0.018097251653671265
0,0.02,True,False,2995,P08183,1,0.6318052738336712,0.9743985875082763,0.5017566084861755,0.8168755769729614,0.9190638065338135
0,0.02,True,False,2995,Q63380,1,0.5720853858784893,0.34230854116089166,0.5017566084861755,0.1200975701212883,0.42898091673851013
0,0.02,True,False,2995,O75751,1,0.7339901477832513,0.3981461046126683,0.5017566084861755,0.6997852921485901,0.7975995540618896
0,0.02,True,False,2995,P28335,1,0.8668805132317563,0.33767380269256236,0.5017566084861755,0.4014705419540405,0.6995417475700378
0,0.02,True,False,2995,Q9H015,1,0.4482758620689655,0.3345839770470095,0.5017566084861755,0.8645281195640564,0.8097511529922485
0,0.02,True,False,4633,P35498,1,0.2296227293898463,0.11344074155815494,0.15263976156711578,0.15333101153373718,0.17997246980667114
0,0.02,True,False,2351,P08183,1,0.5882913165266106,0.2447583314941514,0.3147147595882416,0.8168755769729614,0.8742097616195679
0,0.02,True,False,2351,Q12809,1,0.7777777777777777,0.4511145442507173,0.3147147595882416,0.3556980490684509,0.5311898589134216
0,0.02,True,False,2351,P54750,1,0.4373706004140785,0.4089604943721033,0.3147147595882416,0.0360141396522522,0.09944535791873932
0,0.02,True,False,2858522,O75385,1,0.07407407407407396,0.09357757669388655,0.5270468592643738,0.06331013143062592,0.11496381461620331
0,0.02,True,False,2858522,NP_002741,1,0.5,0.054071948797175015,0.5270468592643738,0.2541050612926483,0.145011767745018
0,0.02,True,False,2858522,Q96Q40,1,0.06666666666666665,0.059368792760979915,0.5270468592643738,0.09027492254972458,0.11196787655353546
0,0.02,True,False,2858522,NP_001014833,1,0.3999999999999999,0.061575811079231955,0.5270468592643738,0.1487204134464264,0.10724786669015884
0,0.02,True,False,2858522,CAI14764,1,0.30000000000000004,0.05208563231074818,0.5270468592643738,0.3407283425331116,0.26112067699432373
0,0.02,True,False,11626560,P08183,1,0.2704859335038363,0.8730964467005076,0.03866903856396675,0.8168755769729614,0.602439284324646
0,0.02,True,False,11626560,P08684,1,0.1758175980845622,0.30059589494592803,0.03866903856396675,0.9083701968193054,0.7237944006919861
0,0.02,True,False,11626560,Q9UM73,1,0.16650197628458496,0.8424188920768042,0.03866903856396675,0.059066809713840485,0.02517714537680149
0,0.02,True,False,2170,P35348,1,0.8145161290322579,0.603178106378283,0.33441007137298584,0.47704753279685974,0.8696486949920654
0,0.02,True,False,2170,Q01959,1,0.6570866141732283,0.3242109909512249,0.33441007137298584,0.28629055619239807,0.5567599534988403
0,0.02,True,False,2170,1QCY_A,1,0.7858974358974358,0.7360406091370558,0.33441007137298584,0.42976483702659607,0.58041912317276
0,0.02,True,False,2170,P21728,1,0.7590909090909093,0.6331935555065107,0.33441007137298584,0.36842161417007446,0.7007862329483032
0,0.02,True,False,2170,ACA62796,1,0.8389867841409693,0.6382696976384904,0.33441007137298584,0.5125351548194885,0.6031516194343567
0,0.02,True,False,2170,CAA97545,1,0.668181818181818,0.808651511807548,0.33441007137298584,0.32808971405029297,0.3947421908378601
0,0.02,True,False,2170,P35462,1,0.6570175438596491,0.4890752593246524,0.33441007137298584,0.2545164227485657,0.782681941986084
0,0.02,True,False,2170,P28335,1,0.7686046511627906,0.4257338335908188,0.33441007137298584,0.4014705419540405,0.7398132681846619
0,0.02,True,False,2170,O75884,1,0.4409090909090909,0.7656146546016332,0.33441007137298584,0.8659659028053284,0.8211108446121216
0,0.02,True,False,2170,AAG29538,1,0.6938596491228068,0.8068858971529463,0.33441007137298584,0.3534027934074402,0.47977110743522644
0,0.02,True,False,2170,P28222,1,0.6635593220338984,0.5321121165305672,0.33441007137298584,0.3224719762802124,0.825694739818573
0,0.02,True,False,2145,P33261,1,0.20836227253785244,0.3721032884572942,0.19103628396987915,0.8763481974601746,0.9381465315818787
0,0.02,True,False,119607,BAC78638,1,0.2847274689692392,0.9159126020745972,0.15827365219593048,0.10156192630529404,0.1601494401693344
0,0.02,True,False,119607,P35354,1,0.6452205882352942,0.8589715294636946,0.15827365219593048,0.5043684244155884,0.3099648654460907
0,0.02,True,False,119607,1A42_A,1,0.23897058823529416,0.20812182741116753,0.15827365219593048,0.15549513697624207,0.12471570819616318
0,0.02,True,False,903,Q05DJ8,1,0.1777777777777778,0.21077024939306996,0.7283384203910828,0.17585304379463196,0.339664101600647
0,0.02,True,False,903,P0AF67,1,0.15428571428571436,0.20547340542926507,0.7283384203910828,0.16616977751255035,0.20975182950496674
0,0.02,True,False,903,O95372,1,0.12374581939799345,0.21474288236592365,0.7283384203910828,0.13063670694828033,0.25967463850975037
0,0.02,True,False,903,P52209,1,0.1348314606741572,0.22511586846170822,0.7283384203910828,0.8522409796714783,0.8949130773544312
0,0.02,True,False,5468,P08659,1,0.18777510469571407,0.8563231074817921,0.17180727422237396,0.11441023647785187,0.14313915371894836
0,0.02,True,False,1001,Q05DJ8,1,0.2611111111111111,0.3897594350033105,0.627556324005127,0.17585304379463196,0.4390937089920044
0,0.02,True,False,1001,O95372,1,0.2070791527313267,0.38556610019863163,0.627556324005127,0.13063670694828033,0.39744192361831665
0,0.02,True,False,1001,P78417,1,0.2550505050505052,0.37673802692562347,0.627556324005127,0.795957624912262,0.9150316715240479
0,0.02,True,False,1001,Q15596,1,0.11217948717948724,0.44405208563231074,0.627556324005127,0.95360267162323,0.967326283454895
0,0.02,True,False,3305,Q13332,1,0.5499677627337201,0.6612226881483116,0.10311950743198395,0.4776765704154968,0.6221328973770142
0,0.02,True,False,3385,P11172,1,0.4340909090909091,0.7148532332818363,0.32082855701446533,0.20788542926311493,0.5289300084114075
0,0.02,True,False,3385,Q12882,1,0.8090909090909091,0.6793202383579784,0.32082855701446533,0.32189735770225525,0.3732749819755554
0,0.02,True,False,3385,ABY84639,1,0.3895032802249296,0.8982564555285809,0.32082855701446533,0.07321330159902573,0.21660926938056946
0,0.02,True,False,3385,Q06203,1,0.3090909090909091,0.5886117854778194,0.32082855701446533,0.38816097378730774,0.5627318620681763
